label,comments,ID
0,tao  đéo hiểu gì về rap  username người tao chơi được freestyle tao đớp được boom bap tao xoáy được trap beat tao nhảy được type beat / mới chơi freestyle được 2 năm bạn ơi  còn nghe rap thì từ lúc nào không nhớ ạ ,104
2,bạn đọc hiểu có vấn đề à mà hỏi lại mình kiểu vậy  thế bạn hiểu gì về rap ,105
0,đây là nghệ thuật gì,106
0,này là chửi nhau hả,107
0,battle khen mà ông,108
0," sao tui thấy  username  kiểu chửi ý, chắc tại tui không hợp cái này",109
2,ông ngây thơ thật không,110
0,đỉnh cao của chửi là tưởng nó khen mình,111
0,này là làm thơ bạn ơi,112
2,chửi. chửi rách  năm triệu ,113
0,hài độc thoại à,114
0,nhìn mặt ông này cứ  username  ông dưa leo ấy,115
0,có thể không phải người  việt nam,117
2,gia phả hình tròn hay nói thế,118
2,domdom con nó cay,119
2,kệ mấy thằng lăng nhăng đó đi,120
2,mặt buồn cười vãi chưởng,122
0, username  ngân nhìn mặt nó kìa bưm thần thái thế ,123
0,phải tag  username  anh vào ,124
0,jack không bao giờ bỏ con,125
2,khịa jack  năm triệu ,126
0,pha khịa nay qu username là vần luon,127
0,quan trọng vẫn là thần thái nha,128
1,nhìn mặt mà thấy nghiêm trọng vê lù,129
0,mặt ổng hề ,130
4,nhìn mặt ông xuân pắc buồn cười,131
0,mặt anh tao username nh bơ ,132
0,nói  username  là. jack thì tao biết chứ thằng này thì tao chịu. ,133
0,tao cười vì cái mặt của  ổng,135
0,đây là cụ tổ của rap,136
0,battle khen dis đau ra,137
0,rap no beat có từ lâu rồi,138
0,chắc lần đầu xem nó thế,139
0,chửi nhau có vần,140
0,bản chất của rap đó,141
0,rap no beat giải tự phát,142
2,rap gì kỳ vậy ,143
0,này rap battle mà  ông nên không có beat,144
0,sao nhìn eminem khác dữ vậy,145
2,thấy trong phim eminem vẫn đấu như này nhưng có vần có nhịp đoàng hoàng mà ta đâu có giống đọc điếu như này,146
2,cái này là rap việt chứ không phải rap của người da màu đúng không  rap viẹt đã tiến ho username tới mức chơi 1 mình rồi,147
2,này giống là đối văn đối thơ nhau thì đúng hơn username chả thấy tính nhạc ở đâu thì sao gọi là nhạc rap,148
0,mệt ghê ta giải thích cho bọn mày khản cổ rồi mà cứ kêu không phải,149
0,mấy cái này khỏi giải thích biết lâu rồi  username người rõ ràng quan điểm đây không phải là nhạc..trò chơi vui vẻ battle đối chữ với nhau thì đúng,150
2,bọn rap fan tháng 8 mà ,151
0,còn nói giống đọc văn điếu nữa chứ,152
2,biết mà vẫn nói được mấy câu này,153
0,là khác quan điểm thế thôi username ,154
2,chịu  mấy rap fan tháng 8,155
2,"khác  quan điểm thì đừng nghe chứ cái freestyle battle này under từ cái thời nào rồi,chứ rap fan thì nên nghe rạp việt thôi chứ mấy này trình đâu nghe",156
2,chắc nghe  username  mấy bài hot hot rồi bảo là rap fan,157
0, username người mà coi mấy trận beef on stage này gieo vần đỉnh thật. giờ không còn ai battle nhau nữa coi mấy này đỡ thèm ,158
0,"nói thật tôi với nhiều người khác nghe rap từ những thời lk,eminem từ lâu lắm rồi và rất nhiều người chả coi đây là nhạc..đừng ấu trĩ  username  vậy nữa..nhẹ nhàng khác quan điểm đừng thể hiện  đồng ý",159
2,"ừ thế bạn nghe  từ thờinlk ,eminem nói được câu đó thì bạn phải hiểu rõ cái thời under không được biết đến nhiều thì nó rap  username  nào nhé ,ấu trĩ  bạn đang nói bạn nghe xưa thì tao kể chứ bạn lôi  quan điểm vào là sai rồi",160
0,"thời  trước nữa tupac biggie rap vẫn có tính nhạc vẫn feel quẩy theo được nhécòn thời lk,eminem thì nhạc đã qu username hay rồi không bàn thêm",161
0,thôi cứ tự vui với nhau đi  nhìn hài thật sự   username  kiểu hài đọc thoại,162
0,"đây là rap battle no beat, không phải nhạc rap nhé vì nó không có tính nhạc.",163
0,"eminem là freestyle rồi, còn  ông này là đấu không nhạc",164
0,rap battle chứ có phải nhạc đâu mà đòi,165
0,bruh bọn mễ nó chơi trước luôn ấy chứ ở đó mà không với chả no  no beat punchline bọn ló chơi lâu rồi,166
0,"đây là thể loại battle kotd rap không beat cái username ên dùng để so punchline, fact, và cách đi flow, món này chỉ có miền bắc là chơi nhiều vì trong nam không phổ biến môn này nên không ai biết thôi",167
0,"eminem cũng chơi không nhạc kìa ,  username người nó không chơi văn điếu",168
0,"môn đọc văn điếu này cũng có người chơi nhiều à , có mấy chỗ này đi xem hài cũng vui",169
0,"đừng chỉ xem vài cái gameshow mà bạn đã nghĩ là mình hiểu hết về rap, trên truyền hình họ hướng tới nhiều lứa tuổi còn đây nó  username  là văn hoá gốc của rap",170
2,văn hoá rap từ dân da màu  còn rap việt này tiếng hoá thành 1 loại văn điếu chơi 1 mình ,171
0,cả rap game có mỗi eminem thôi à,172
0,thế thì chú thử tra suppahotfire với blueface đi nhé,173
2," username người ổng là rap god  tao không chơi rap mà tao cũng biết tên ổng , tao ít nghe mà tao cũng biết ổng , còn rap này giống hài đọc thoại tao hay xem ",174
2," thôi các bạn cứ đọc hài đi , nghe cũng hay hay",175
0,"thế tại sao các chương trình được mua từ nước ngoài vẫn phải đi theo kịch bản tựa bản gốc, rap từ da màu thì đi theo văn ho username gốc có sao đâu,bạn không thích có thể lướt qua đv mà",176
2,"không tui không thích lướt qua , tui thích khịa cái lũ này được không , tao rảnh mà  nhìn hài độc thoại mà không  username  luận 1 câu nó không thú vị",177
0,ôi anh đom đóm,178
0,ráp chửi đó,179
0,sao mặt nó tỉnh dữ vậy ,180
0,rất tỉnh và đẹp trai,181
0,điểm nhấn ở đấy đấy,183
0,phái cái biểu cảm ông này ghê ,186
2,cắn nhau kinh thế,190
-1,ϐׁׅ֒ố ׁׅ݊àᨮׁׅ֮ ỉɑׁׅ֮ ᥣׁׅ֪υׁׅôׁׅ ᥎ׁׅàᨵׁׅ ׁׅ݊ặtׁׅ ᝯׁả hׁׅ֮ọ ׁׅhׁׅ֮à ׁׅ݊àᨮׁׅ֮ ׁׅhׁׅ֮ɑׁׅ֮ tׁׅhׁׅ֮ằׁׅᧁׁ ׁׅᧁׁhׁׁׅׅ֮ệtׁׅ ׁׅ֒úᝯׁ,191
2,hình như tụi mày lệch lạc nhận thức á. rõ là tao nói tao mê cái rap này mà thấy mấy đứa tay nhanh hơn não á  mà  username  thấy  ảnh đại diện hoạt hình với trù tượng. bạn bè của nhau hả ,192
0, chó lại đây cho xương nek,193
2,ảnh hưởng mày à mê cái cách mày thích chĩa mõm vào việc không phải của mày ,194
0,lên mạng kick war chửi bới pvbm thì hay lắm hả bạn,196
0,jack đã xem và đánh giá,199
0,thích cái cách anh ấy nhịn cười,200
2,con tao mà nó học cái thẻ loại này chắc tao từ nó mất,201
0,ơ đây là rap khen à ,202
1,má coi mà cừ ná thở ,203
2,cái clip này tao sẽ đăng khịa chồng cũ tao. nuôi con năm triệu mà cả lò nhà nó nghĩ nhiều rồi.  ba triệu thôi ,204
0,jay không có vui đâu,205
0,kiểu này tao mà lên chửi có khi còn mượt hơn ý chứ,207
2,"thấy hay là được hỏi hỏi lắm cái lồn, cmay làm được gì cho  xã hội rồi mà đòi hỏi lắm thế ",208
0,nhìn xuanpac cứ giống vi ngọc lan kiểu gì ý,209
2,trẻ ranh giờ toán rác.  phân biệt vùng miền giống bọn thượng đẳng ngoại quốc nhỉ. sao không biến mẹ khỏi đất  việt nam đi cho đỡ  ông nhiễm,210
0,phát biểu văn minh,211
0,mày đang nói với bài đăng mà.thằng nào  phân biệt vùng miền thì chửi thằng đó mày đem lên bài đăng làm gì.,212
0, username  tĩnh nào anh  trai. đây là sân chơi có quy củ đàng hoàng,213
0,người ta đang nói mấy thằng  bình luận  bắc kỳ nam kỳ ở  dưới kìa,214
2,chả hiểu hay ở đâu chửi bậy thế này bảo sao ngôn từ nó xuất phát từ đầu đường xó chợ,215
2,vậy chắc có cả mấy đứa  bình luận  phân biệt vùng miền lớn tuổi  username người não không phát triển rồi,216
3, nam kỳ không chỗ chĩa mõm ở đây,217
3,bọn nó là  nam kỳ mà việt nam có chứa bọn này đâu,218
2,đúg rap gì  username  chủi nhau lời rap thô tục,219
0,10₫ người anh em,220
2,nhìn mặt nó rap tỉnh queo càng mắc cười ,221
0,ngày xưa ở quê tui buổi tối ra đường là thấy đom đóm bay  username  rực mà bây giờ lâu lâu mới thấy được 1 con ,222
0,tao nuôi con năm triệu. mày username nó thâm  nuôi corgi hả,223
0,đạp người khác xuống để được nổi hơn đây mà.,225
0,mặt ông cố này hài thật sự,226
0,này không ghẹo bạn,227
0,rap hay thế,228
0," nam kỳ gì thằng này , nó ở miền nam thẳng căng đấy chứ  nam kỳ nào",230
2,"miền nam thì saobạn biết tại sao thủ  username không đặt ở miền nam không.vì miền nam muốn theo tây,mất công giải phóng nó xong bh nó muốn phản động",231
2,miền nam hay không thì nó cũng  phân biệt vùng miền mẹ rồi,232
0,bố xin lỗi con trai nhé,233
2,lới rồi làm sao cho người dưới nể đi,238
2,chú lớn rồi mà ăn nói gì kì vậy chú,239
0,cho comment hay đấy ,240
2,trung  username  dan đom đóm,241
2,ngon vào táp,242
2,bọn mày biết chửi nhau   đéo đâu lũ dân  username  thấp chỉ thôi,244
2,mẹ mày bọn tao còn chơi được chứ nói gì dăm ba cái chữ ,245
0,bố xin lỗi vì nhiều username y ấy không dùng bao với mẹ con,246
2,ngoan  tí anh cho xương,247
2,ngoan ngoan tí tao còn cho cục xương,248
2,1 gia phả hình tròn,249
2,30/4/1975 đầu bọn mày nằm dưới chân  anh em tao,250
2,gia phả hình tròn hả con. mày gọi người đẻ ra mày là mẹ hay chị hay bà nội,252
2,ngọng thì rap sao được,253
2,gia phả hình tròn à.khát lâu chưa cháu,254
2,câm các con,256
2,ngoan anh cho cục xương,257
0,bộ bao nhiêu nghĩ vậy ngầu với hay lắm hả nói chuyện  cuộc sống  username ên rê dễ cưng lắm nè,258
2,mày tuổi deo gì chửi được bằng bọn tao ,259
2,sao lớn rồi mà ăn nói  username  bọn vô học thế,262
2,người lớn nói cái username ện còn thua 1  thằng kid,263
0,biết vậy tao đã đeo bao vào ,265
0,đọc tên bố đi con  trai,266
2,đã fan rách lại còn  nam kỳ à ,267
2,mẹ mày nóng bỏng lắm con trai,268
2,có lớn mà không có khôn,269
2,trẩu à con,270
2,bố mày chắc nhục với cả họ lắm khi đẻ ra loại  username  mày,271
2,nhìn mặt là biết làm gì có nhận thức ,272
0,con nuôi của ráck,273
1,bảo đeo bao vào thì  đéo nghe. chán,274
1,ngọng  vãi lồn. chửi là  đéo gì ,277
2,không có ny là đúng rồi,279
2,thằng 9 vía,282
2,tên tấn trí mà phát ngôn  username   con cặc vậy em,283
0,mắc cười nhất là cái mặt ổng vậy,284
0,mời jack vào nghe ,285
2,cha bỏ con là có thiệt,286
0,sao hay  vậy qu username jack đã xem,287
0,tao chả hiểu đây là thể loại nhạc nào luôn,288
0,giống các cụ nhiều username y xưa đối thơ thôi,289
0,"tạm gọi là đối kháng không beat. thể loại này chơi vần hơi bị đỉnh, vì không phải theo nhạc.",290
0,"nó là nhạc không  username thống, battle ground, chửi, khen, chê. nhưng cuối cùng không có gì to tát đâu",291
0,mặc ổng tĩnh bơ,292
2,bố mẹ chúng nó là  anh em ruột mà bạn. không,294
0,"bạn viết rành mạch , rõ ràng được không ",295
0,không tại bàn phím telex nó tự chỉnh  ấy,296
0,tôi thề là tôi không hiểu ý ông viết gì luôn,297
2,gia phả thằng này hình tròn ,303
0,máy giặt nằm ngang,304
2,gia phả hình tròn ,305
2,30/4/1975 chúng mày chạy  username  chó,306
0,tội con tôi là con lai mỹ,308
2,"việt nam nhân dân ái quốc hiện sử xưa nằm ngay trong tim tiền nhân bao năm, chẳng ngờ hậu thế chỉ vì một câu chia rẽ non sông",310
0,cay qu username rùi uống nước cho bớt cay đi bạn ,311
0,thế bạn có nước không,312
2,còn mày muốn uống cũng không có nước để uống,313
2,gia phả bạnhiều trên trờ đi nhìnhiều xuốngười thấy vậy hạnh phúcái nhỉ,315
2,tôi cũng người nam thấy nhiều nước không có nước  username  bạn lắm,317
2, nam kỳ kiêm chả thằng bỏ con à domli à,318
2,tôm sông sứa biển,319
2,"im lặng nào cô bé bán thân, tí anh cho xương",322
1, đéo ai cho mày theo,323
2,có lớn không có khôn,326
0,alo mày cỏ mày mọc đến đâu rồi,327
0,nuôi con 5 triệu là sao vậy không hiểu,328
2,đom đóm cay  đỏ dái,329
0,khét  vậy ta,332
0,nhìn quả tên là thấy chất rồi ,333
2, chó ngoan tí về nhà tao cho xương,334
0,mình thấy bố mẹ bạn giống nhau đó,335
0,hà nội ăn bobo cho ngựa,336
2,"kệ đi bạn, gia phả hình tròn chấp làm gì",338
0,bài cho người nghe chứ đâu phải sinh viên nghe ,340
3,nô lệ  nam kỳ mất nước,341
2,bọn phổng đạn dẫn giặc về đánh đất nước,344
0,viết tắt từ california ở mỹ,345
0,những  bình luận  username  thế này thì tốt nhất đừng  bình luận lại làm gì kệ nó đi,347
2,nó là bọn phản động công kích không phải người việt nam bạn ơi đừng nói  username  vậy tội những người niền nam yêu nước ,349
3,kiểu  nam kỳ là một tiểu bang củ mỹ hoặc một địa phận quốc gia nào đó tui không rõ từ đó dùng để chỉ những  thằng phản quốc,350
0,phân bón trồng cây ấy bạn,351
2,mày với nó khác gì nhau,352
2,ngoan nào lát tao cho xương gặm,353
0,tao miền trung,354
2,"tôm sông, sứa biển chỉ đến thế ",356
0, bắc kỳ  username là phóng khoáng an nhàn rực rỡ khỏe mạnh yêu nước,357
2, username ết thống không biết có bị pha tạp nhiều không,360
3,đúng là  nam kỳ,361
2,đúng là gia phả hình tròn rồi,362
2,về bú sữa mẹ đi cu,363
2,gia phả hình tròn à,365
0,có con đóm nè mọi người,366
2, username à fan rách này,368
2,thằng cận  username ết được cái ho trên mạng,369
2,"không có xương cho mày đâu, cút đi",370
2,lồn mẹ phân biệt vãi cả lồn .  username người bớt những  bình luận vậy đi . mất giá trị ông bà già cho đi học lắm nghen,371
2,đúng vừa  nam kỳ vừa bỏ con ,372
0,đúng là đóm con,373
0,ngoan lát vứt cho cục xương nh username không lại nhốt đấy,374
2,gia phả thằng này cũng hình tròn,375
2,im đi thằng mất sài gòn,376
0,chỉ giãy được thế thôi à,377
0,chắc là fan Jack rồi,378
2,lũ mất gốc,379
0,đúng là đom đóm,382
0,jack con haha cay không,386
3,đóm  nam kỳ thì chịu rồi,387
2, username  vẫn ám ảnh trận khe sanh à.hay điện biên phủ trên không1972 mỹ cút như chó không biết nhà mày qua đó năm 72 hay 75 nhỉ,388
0,dám chửi mà không dám để hình hả,389
2,nín đi tí anh cho xương,390
2,con cháu lê chiêu thống cũng có tiếng nói à,391
2,đúng là nô lệ cạo móng ,392
2,tội nghiệp tụi mày qu username bị bố mỹ bỏ lại ,393
0,jack người ở đâu vậy bạn. tấm gương  username  lắm ,394
2,chúng mày đâu biết tụi nó đang khịa jack năm triệu namkii,396
2,mày mà cũng đáng được sinh ra trên đời à,397
0,khịa jack chúng mày cay à,399
0,phát hiện được một thằng fan  năm triệu,400
2,núp sau 1  ảnh đại diện  username  đi bình luận gây tranh cãi thì ắc hẳn 100% chỉ là một thằng con nít. dám để mặt mũi lên thì người ta mới xem mình là con người,401
2,gia phả thằng này hình tròn,404
0,bám chân anh  mỹ chắc vui lắm ,405
0,đang bám cha mày nè,406
2,"cha tao siêu thật sau khi bị mày bám vào mới tắm có 1 lầm mà đã hết mùi tao tưởng bị mày bám phải tắm 5,6 lần mới hết mùi chứ",407
2,tưởng thế nào. chứ còn đi xin cộng sản việc làm thì đời ợ đợ  nam kỳ nhà mày còn khổ mãi. không đủ tiền mua cái bàn thờ cho cha nguỵ đâu,408
0,cayy à em,409
3, nam kỳ ngốn lào,410
0,khóc chưa bé ,411
0,tầm  quan trọng của việc học,412
0,thôi nào đừng chọc đóm con nữa khóc giờ ,413
0,cố lên sắp ngầu rồi,414
0,bắt được thằng đóm con ,416
2,jack phản bội jack con phản quốc ,420
0,khịa idol nó nên bọn nó  bình luận vậy đó,421
2,mày bỏ con hay sao mà nhột luôn à,422
2,jack  năm triệu bỏ con,425
0,thằng nào bỏ con bạn ơi chu cấp  năm triệu,426
0,lôi trò nam bắc ra đùa đúng kid,427
0,đúng vại đấy không hề vui,428
0,cắn ớt qu username mà ,430
3,thế mày mồ côi  nam kỳ hay sao mà nhột,431
2,loại mày  đéo xứng khoác áo lính  việt nam,434
0,không nói được hoàn chỉnh tiếng việt à,442
0,đúng cadom mà,443
2,bọn mất nước khóc ,445
3, nam kỳ nuôi con  năm triệu,447
2,haha rách nuôi con 5 chiệu,448
2,nô lệ cũng muốn ráp  username người mà bị rọ mõm rồi,449
2,thằng này chắc fan thằng bỏ con,450
1,thời xưa ông tao ráp súng  đéo username lũ tổ tiên mày qua  mỹ cơ,451
0,cay à đóm con,452
2,jack bỏ con,455
0,fan jack năm triệu cay,456
3,đom đóm  nam kỳ cay,457
2,óc chó  cứt,458
0,thì mày không được  username  tao mày cay  à mà nói lắm thế,459
0,cay vì không rap được  username  thế hả,460
0,muốn rap về  bố mẹ mày không ,463
2,bọn  username  đít cay ,464
2, học vấn thế thì suốt nhiều username y lướt tiktok là đúng rồi,465
0,rap hơn mày là được,466
0,sắp  bamươithángtư rồi kìa. về nhà mà khóc,467
0,bắt được 1 con jack con rồi ,468
2,có học mới làm được nên mày ngưỡng mộ và cay cú là phải thôi,469
2,ngoan đi cho xương nè  chó,470
0,bọn đấy bên nam mà,471
2,khổ thân thằng nhà nghèo vào cái tiktok của mày mà thấy nhục qu username phải đi làm bốc vác à,473
2, thằng này bộ đội mà láo thế mọi người,476
0,alo cỏ của mày mọc đến đâu rồi,477
2,đom đóm cay kìa mọi người,478
0,bớt phân biệt cho đời bớt khổ,479
2,ngoan tí cho xương,481
0,nó gọi là freestyle con ạ.bắc hay nam đều có.chỉ có điều bắc  username  hơn là freestyle không beat,482
2,nhìn cũng lớn rồi mà trẩu thế ,483
2,bắc nam gì thì cũng không ưa mấy đứa bỏ con thôi,484
3,thiếu nước lắm  được  nam kỳ,485
2,"tôm sông sứa biển thủy tức, gia phả hình tròn bili",487
0,"spam câu khác đi, mấy cái này cũ rồi nhóc",493
0,thật cứ hùa hoài lun ý,494
2,gia phả vòng tròn à cu,495
0,cận  username ết mới chuẩn ,496
2,mày bị bỏ lại với  năm triệu,497
0, ông vãi  ví dụ việt nam có người nước ngoài vào  username  luận kìa ngôn ngữ lạ vậy ,498
0,tao người miền nam mà gặp lũ suốt nhiều username y phân biệt vùng miền mà ghét,502
2,đóm con câm mồm,503
3, nam kỳ là bọn kid,504
0,đây là rap à,507
0,chửi căng nhờ,508
2,"jack năm triệu,bỏ con",509
0,anh jack đã xem và nhận xét,510
0,jack chắc không cây đâu,511
0,đang mia  username  thằng jack,512
0,cay qu username jack ơi,513
0,anh jack đã xem,515
0,màn khen này hơi căng,517
0,battle bên kia không cay mà ai có cay không,518
0,mê cái thần thái của anh ta vãi ò,520
0,khịa thế nhể ,521
0,thể loại gì vậy,523
2,bố mẹ nuôi ăn học khôn lớn để rồi chúng nó làm cái gì đây ,524
0,chửi kiểu này ai hiểu mới thấy thắm,525
2,mang bố mang mẹ ra chửi vẫn cười nhăn nhở. đéo hiểu kiểu gì,526
2,vẫn non để mà rap thì vẫn thua bà hàng xóm ,527
0,vậy là hay lắm ý,528
0,đang yên đang lành lại bị lôi vào ,529
0,vô kênh chưa biết nghe phốt  username  an kìa,531
0,phúc du là đỉnh nhất ,532
0,đây là rap hay thơ chế,533
2,vẫn có người khen thế mới tài chắc bố mẹ chủ nhật tự hào lắm,534
0,qu username hay,536
0,hay qu username ,537
0,lần đầu thích nghe,538
2,hỏng hết 1 thế hệ,539
0,nhạc có cả cụ luôn,540
0,"tấu hài là 1 phần , thần thái tê tái mới hết nước chấm ",541
0,mình hiểu là đánh liêng,542
0,khịa kinh vậy  trời,543
0,chửi gì mà có nuôi con 5 triệu rồi còn bỏ con ,544
2,giới trẻ giờ khác thật,545
2,"chịu thật, ngôn từ khịa nhau chán quá",547
0,tao khong thấm nổi ,549
0,nghe mãi vẫn thấy hay ,551
