label,comments,ID
2,gia phả hình tròn hay nói thế,164
2,domdom con nó cay,165
0,kệ mấy thằng lăng nhăng đó đi,167
0,hiểu nha,171
2,mặt buồn cười vchhh,173
0, ngân nhìn mặt nó kìaaaa bưm! thần thái thế ,174
0,phải tag  username  anh vào :))),175
0,jack ko bao giờ bỏ con,176
2,khịa jack 5cu :),180
0,pha khịa nay quá là vần luon,183
0,quan trọng vẫn là thần thái nha,184
0,nhìn mặt mà thấy nghiêm trọng vê lù,185
0,mặt ổng hề ,187
0,nhìn mặt ông xuân pắc buồn cười,192
0,mặt anh t username nh bơ ,193
0,nói  username  là. jack thì t biết chứ thằng này thì t chịu. ,194
3,bắc nam là ae kí đầu cali,195
0,t cười vì cái mặt của ổg:),196
0,đây là cụ tổ của rap,198
0,battle khen dis đau ra,201
0,rap no beat! có từ lâu r,203
0,chắc lần đầu xem nó thế,205
0,chửi nhau có vần,207
0,bản chất của rap đó,208
0,rap no beat giải tự phát,210
2,rap gì kỳ vậy ?,212
0,này rap battle mà ôg nên ko có beat,213
0,sao nhìn eminem khác dữ vậy,214
0,thấy trong phim eminem vẫn đấu như này nhưng có vần có nhịp đoàng hoàng mà ta đâu có giống đọc điếu như này,216
2,cái này là rap việt chứ k phải rap của người da màu đúng k  rap viẹt đã tiến hoá tới mức chơi 1 mình rồi,218
2,này giống là đối văn đối thơ nhau thì đúng hơn..chả thấy tính nhạc ở đâu thì sao gọi là nhạc rap???,220
0,mệt ghê ta giải thích cho bọn m khản cổ r mà cứ kêu ko phải=)),221
0,mấy cái này khỏi giải thích biết lâu rồi nhưng rõ ràng quan điểm đây ko phải là nhạc..trò chơi vui vẻ battle đối chữ vs nhau thì đúng,222
2,bọn rap fan tháng 8 mà :)),223
0,còn nói giống đọc văn điếu nữa chứ=)))),224
2,biết mà vẫn nói đc mấy câu này,226
0,là khác quan điểm thế thôi..,227
2,chịu ;))) mấy rap fan tháng 8,228
2,"khác qdiem thì đừng nghe chứ cái freestyle battle này under từ cái thời nào r,chứ rap fan thì nên nghe rạp việt thôi chứ mấy này trình đâu nghe",229
2,chắc nghe  username  mấy bài hot hot r bảo là rap fan=)),230
0,nhưng mà coi mấy trận beef on stage này gieo vần đỉnh thật. giờ kh còn ai battle nhau nữa coi mấy này đỡ thèm ,231
0,"nói thật tôi vs nhiều ng khác nghe rap từ những thời lk,eminem từ lâu lắm rồi và rất nhiều ng chả coi đây là nhạc..đừng ấu trĩ như vậy nữa..nhẹ nhàng khác quan điểm đừng thể hiện ok?",232
2,"ừ thế bạn nghe tuef thờinlk ,eminem nói được câu đó thì bạn phải hiểu rõ cái thời under k đc biết đến nhiều thì nó rap như nào nhé ,ấu trĩ ? b đang nói b nghe xưa thì t kể chứ b lôi qdiem vào là sai r",233
0,"thời trc nữa tupac biggie rap vẫn có tính nhạc vẫn feel quẩy theo dc nhé…còn thời lk,eminem thì nhạc đã quá hay rồi ko bàn thêm",234
0,thôi cứ tự vui với nhau đi  nhìn hài thật sự  như kiểu hài đọc thoại,235
0,"đây là rap battle no beat, không phải nhạc rap nhé vì nó không có tính nhạc.",236
0,"eminem là freestyle r, còn ô này là đấu ko nhạc",237
0,rap battle chứ có phải nhạc đâu mà đòi,238
0,bruh bọn mễ nó chơi trước luôn ấy chứ ở đó mà ko với chả no  no beat punchline bọn ló chơi lâuuuuu r,239
0,"đây là thể loại battle kotd rap ko beat c username ên dùng để so punchline, fact, và cách đi flow, món này chỉ có miền bắc là chơi nhiều vì trong nam ko phổ biến môn này nên ko ai biết thôi",240
0,"eminem cũng chơi k nhạc kìa , nhưng nó k chơi văn điếu",242
0,"môn đọc văn điếu này cũng có người chơi nhiều à , có mấy chỗ này đi xem hài cũng vui",243
0,"đừng chỉ xem vài cái gameshow mà b đã nghĩ là mk hiểu hết về rap, trên truyền hình họ hướng tới nhiều lứa tuổi còn đây nó như là văn hoá gốc của rap",244
2,văn hoá rap từ dân da màu  còn rap việt này tiếng hoá thành 1 loại văn điếu chơi 1 mình ,245
0,cả rap game có mỗi eminem thôi à,246
0,thế thì chú thử tra suppahotfire vs blueface đi nhé,247
2,"nhưng ổng là rap god  t k chơi rap mà t cũng biết tên ổng , t ít nghe mà t cũng biết ổng , còn rap này giống hài đọc thoại t hay xem ",248
2," thôi các bạn cứ đọc hài đi , nghe cũng hay hay",249
0,"thế tại sao các chương trình đc mua từ nc ngoài vẫn phải đi theo kịch bản tựa bản gốc, rap từ da màu thì đi theo văn hoá gốc có sao đâu,b ko thích có thể lướt qua đv mà",250
2,"k tui k thích lướt qua , tui thích khịa cái lũ này dc k , t rảnh mà  nhìn hài độc thoại mà k  username  luận 1 câu nó k thú vị",251
0,ôi anh đom đóm,252
0,ráp chửi đó,254
0,sao mặt nó tỉnh dữ z ,256
0,rất tỉnh và đẹp trai,257
3,parky là phe của son tung nhé.,259
0,điểm nhấn ở đấy đấy,260
3,parky,261
3,namky bỏ con cay,262
0,phái cái biểu cảm ông này ghê ,263
3,t mê parky này ,266
3,namky,267
3,namkiki,268
2,cắn nhau kinh thế,269
2,ϐׁׅ֒ố ׁׅ݊àᨮׁׅ֮ ỉɑׁׅ֮ ᥣׁׅ֪υׁׅôׁׅ ᥎ׁׅàᨵׁׅ ׁׅ݊ặtׁׅ ᝯׁả hׁׅ֮ọ ׁׅhׁׅ֮à ׁׅ݊àᨮׁׅ֮ ׁׅhׁׅ֮ɑׁׅ֮ tׁׅhׁׅ֮ằׁׅᧁׁ ׁׅᧁׁhׁׁׅׅ֮ệtׁׅ ׁׅ֒úᝯׁ,270
2,hình như tụi m lệch lạc nhận thức á. rõ là t nói t mê cái rap này mà thấy mấy đứa tay nhanh hơn não á  mà  username  thấy avatar hoạt hình vs trù tượng. bạn bè của nhau hả ,272
0,kiki lại đây cho xương nek,273
2,ảnh hưởng m à? mê cái cách m thích chĩa mõm vào việc k phải của m ,276
3,nammki là đom đóm hả,280
0,lên mạng kick war chửi bới pvbm thì hay lắm hả bạn,281
3,còn đỡ namky rap như tụng kinh,282
3,sắp đến ngày giải phóng namky rồi đấy ,283
0,jack đã xem và đánh giá,284
0,thích cái cách anh ấy nhịn cươid,285
2,con tao mà nó học cái thẻ loại này chắc tao từ nó mất,286
0,ơ đây là rap khen à ,287
0,má coi mà cừ ná thở ,289
2,cái clip này t sẽ đăng khịa ck cũ t. nuôi con 5tr mà cả lò nhà nó nghĩ nhiều rồi. 3tr thôi ,290
0,jay không có vui đâu,291
3,"fan rách 5 củ cay, đoé bt nói j mở mồm parky",292
0,kiểu này t mà lên chửi có khi còn mượt hơn ý chứ,293
2,"thấy hay là được hỏi hỏi lắm cl, cmay làm được gì cho xh rồi mà đòi hỏi lắm thế ?",294
0,nhìn xuanpac cứ giống vi ngọc lan kiểu j ý,295
2,trẻ ranh giờ toán rác. pbvm giống bọn thượng đẳng ngoại quốc nhỉ. s kg biến mẹ khỏi đất vn đi cho đỡ ô nhiễm,296
0,phát biểu văn minh,298
0,mày đang nói với bài đăng mà.thằng nào pbvm thì chửi thằng đó mày đem lên bài đăng làm j.,300
0, username  tĩnh nào anh zai. đây là sân chơi có  username  củ đàng hoàng,301
0,ngta đang nói mấy thằng cmt “parky namki” ở dứoi kìa,302
2,chả hiểu hay ở đâu chửi bậy thế này bảo sao ngôn từ nó xuất phát từ đầu đường xó chợ,303
2,v chắc có cả mấy đứa bl pbvm lớn tuổi nhưng não không phát triển rồi,305
0,cali k chỗ chĩa mõm ở đây,306
0,bọn nó là cali mà việt nam có chứa bọn này đâu,307
2,đúg rap j như chủi nhau lời rap thô tục,308
0,10₫ ng anh em,310
2,nhìn mặt nó rap tỉnh queo càng mắc cười ,312
0,ngày xưa ở quê tui buổi tối ra đường là thấy đom đóm bay  username  rực mà bây giờ lâu lâu mới thấy đc 1 con ,313
0,tao nuôi con 5tr. má nó thâm ;)))) nuôi corgi hả,315
0,jack buồn,318
0,đạp người khác xuống để đc nổi hơn đây mà.,322
0,mặt ông cố này hài thật sự,323
0,này không ghẹo bạn,324
0,rap hay thế,325
3,parky chữi đc đấy,327
0,"cali gì thằng này , nó ở miền nam thẳng căng đấy chứ cali nào",329
2,"miền nam thì sao??bạn bt tại sao thủ  username k đặt ở miền nam k.vì miền nam muốn theo tây,mất công giải phóng nó xong bh nó muốn phản động",330
2,miền nam hay k thì nó cũng pbvm mẹ r:),331
0,bố xin lỗi con trai nhé,332
3,parky gang bang má mày hay gì mà uất ức ,334
3,namky cay ,335
3,cali  username tả đc đấy,336
3,chửi bọn namquỳ m đấy,338
2,lới r làm sao cho người dưới nể đi,339
2,chú lớn rồi mà ăn nói j kì vậy chú,340
0,cho comment hay đấy ,341
2,trung  username  dan đom đóm,342
2,ngon vào táp,343
3,cali cũng kinh nhề,344
2,bọn m biết chửi nhau dell đâu lũ dân trí thấp chỉ thôi,345
2,mẹ m bọn t còn chơi dc chứ nói gì dăm ba cái chữ :))),346
0,bố xin lỗi vì ngày ấy k dùng bao với mẹ con,348
0,ngoan tý anh cho xương,349
0,ngoan ngoan tí t còn cho cục xương,350
2,+1 gia phả hình tròn,351
2,30/4/1975 đầu bọn m nằm dưới chân ae t,352
3,chữi là gì bạn. tiếng cali à,353
2,gia phả hình tròn hả con. mày gọi người đẻ ra mày là mẹ hay chị hay bà nội,356
2,ngọng thì rap sao đc,358
2,gia phả hình tròn à.khát lâu chưa cháu,359
2,ngu,362
0,câm các con,363
0,ngoan anh cho cục xương,366
0,"""bộ bn nghĩ v ngầu với hay lắm hả?"" nói c username ện cs  username ên rê dễ cưng lắm nè",367
2,m tuổi deo j chửi đc bằng bọn tao ,368
3,ko pk cali bỏ con à,369
3,trẻ con cali mất nc câm mồm cho ng lớn nch,371
2,sao lớn rồi mà ăn nói như bọn vô học thế,372
2,người lớn nói c username ện còn thua 1 thg kid,374
3,"namkiki chửi như trẻ con , đ bao h thấm ",376
0,bt v t đã đeo bao vào ,377
0,đọc tên bố đi con zai,378
2,đã fan rách lại còn cali à ?,382
0,mẹ mày nóng bỏng lắm con trai,384
2,có lớn mà k có khôn,386
2,trẩu à con,387
2,bố mày chắc nhục với cả họ lắm khi đẻ ra loại như m,388
2,nhìn mặt là biết làm gì có nhận thức ,390
0,con nuôi của ráck,391
0,bảo đeo bao vào thì đéo nghe. chán,392
3,đâu như namki làm nô lệ bị câm,393
3,sao bằng memaychửi m khi biết m là calino hẳn bả batluc lắm,394
2,ngọng vlin. chữi là đ gì :)),395
3,thế mới thấy bọn cali chúng m tuổi (.) sánh vai vs dân việt nam bọn tao,398
0,ko có ny là đúng r,399
3,namki k chửi đc nvay cay hả,401
3,chứ ai như namki chửi dẹo dẹo vậy đâu,404
0,thằng 9 vía,405
2,tên tấn trí mà phát ngôn như concard vậy em,406
0,mắc cười nhất là cái mặt ổng :v,409
0,mời jack vào nghe ,411
2,cha bỏ con là có thiệt,412
0,sao hay dị quá jack đã xem,413
0,tao chả hiểu đây là thể loại nhạc nào luôn,414
0,giống các cụ ngày xưa đối thơ thôi,415
0,"tạm gọi là đối kháng ko beat. thể loại này chơi vần hơi bị đỉnh, vì ko phải theo nhạc.",416
0,"nó là nhạc không  username thống, battle ground, chửi, khen, chê. nhưng cuối cùng k có j to tát đâu",418
0,mặc ổng tĩnh bơ,419
3,ko hiểu ngày xưa bắc vào hỗ trợ quân nam tới chiến tranh trung quốc năm ra hỗ trợ lại bắc còn bây giờ máy đứa trẻ người lớn cứ parky ăn cá rô cây namkiiki  username z,421
2,bố mẹ chúng nó là ae ruột mà bạn. kkkk,422
0,"bạn viết rành mạch , rõ ràng đc ko ???",424
0,ko tại bàn phím telex nó tự chỉnh ays,425
0,tôi thề là tôi ko hiểu ý ông viết j luôn,426
3, username  bọn cali nó khích có ngu mới tin ,427
3,cali đúng mak cali là bán nc ko được ls ak,429
3, username  ac clon của bọn tq đấy nên đừng quan tâm,430
3,mấy tk cali muốn chia rẽ tình cảm ae 3 miền ấy mà,431
3,kèo này t theo parky,432
2,gia phả thằng này hình tròn ,433
0,máy giặt nằm ngang,437
2,gia phả hình tròn ,440
2,30/4/1975 chúng mày chạy như chó,441
3,cali lớn r bt suy nghĩ tí đi về t cho bú sữa,442
0,tội con tôi là con lai mỹ,445
3,theo mà liếm giày đi cali,447
2,"việt nam nhân dân ái quốc hiện sử xưa nằm ngay trong tim tiền nhân bao năm, chẳng ngờ hậu thế chỉ vì một câu chia rẽ non sông",449
0,cay quá rùi uống nước cho bớt cay đi bạn ,451
0,thế bạn có nước ko,452
2,còn mày muốn uống cũng không có nước để uống,453
3,có 1 bô này húp anh kẻo parky giành hết,454
2,gia phả bạn trên trời nhìn xuống thấy vậy hạnh phúc nhỉ,455
3,trong nam tụi tao  username  uống nước lọc thui đâu có uống nước pịa như ai kia,456
2,tôi cũng người nam thấy nhiều nước không có nước như bạn lắm,457
2,cali kiêm chả thằng bỏ con à domli à,458
2,tôm sông sứa biển,459
3,còn namkiki theo cali :))),478
3,nam kay  username  bọn ko cha cho ăn học vậy ah ,480
2,"im lặng nào cô bé bán thân, tí anh cho xương",481
0,đéo ai cho m theo,483
3,tụi parky cắn quá ngoan nào tí toi ăn trưa còn sương cho ,484
3,tộc khmer cút,485
2,có lớn không có khôn,487
0,alo m cỏ m mọc đến đâu r,488
0,nuôi con 5  username  là sao vậy ko hiểu,489
0,đom đóm cay đải dó,491
3,parky đỉnh thật,492
3,parky chửi thấm thiệt,493
0,khét zậy ta,499
0,nhìn quả tên là thấy chất rồi ,500
0,kiki ngoan tí về nhà t cho xương,502
0,mình thấy bố mẹ bạn giống nhau đó,503
0,hà nội ăn bobo cho ngựa,505
3,những thằng kêu parky hay namkiki j đấy như ci phân biệt miền à 3 miền ở vn là ae 1 nhà mà,506
2,"kệ đi bạn, gia phả hình tròn chấp làm gì",507
3,parky rap battle,510
0,bài cho người nghe chứ đâu phải sv nghe ,513
0,nô lệ cali mất nước,517
3,đúng là parky,520
3,nó là cali ko ng mk nhé,522
2,bọn phổng đạn dẫn giặc về đánh đất nước,524
0,viết tắt từ california ở mỹ,526
3,nên phản là cali chứ bảo namky bạn lại bị chửi đấy,527
0,những cmt như thế này thì tốt nhất đừng cmt lại làm gì kệ nó đi,530
3,namkiki là sao vậy b mk thấy mấy đứa này hay đi phân tộc lắm nè b,531
0,nó là bọn phản động công kích k phải người việt nam bạn ơi đừng nói như vậy tội những người niền nam yêu nước ,532
0,kiểu cali là một tiểu bang củ mỹ hoặc một địa phận quốc gia nào đó tui ko rõ từ đó dùng để chỉ những thak phản quốc,534
0,phân bón trồng cây ấy b,535
2,mày với nó khác gì nhau,536
0,ngoan nào lát t cho xương gặm,537
0,tao miền trung,539
3,đúng là namky 5 củ,540
2,"tôm sông, sứa biển chỉ đến thế =))))",541
0,parky á là phóng khoáng an nhàn rực rỡ khỏe mạnh yêu nước,543
3,namkiki ,546
3,namkiki,547
2, username ết thống k biết có bị pha tạp nhiều k,548
0,đúng là cali,549
2,đúng là gia phả hình tròn rồi,557
0,về bú sữa mẹ đi cu,559
1,pigheaded cali homeless! fk,561
2,gia phả hình tròn à,563
0,có con đóm nè mn,568
3,đố mày parky là gì hahahahahaha ko bt thì đừng lên tiếng phân biệt chủng tộc lắm em à ,569
0,á à fan rách này,570
2,thằng cận  username ết đc cái ho trên mạng,572
0,"k có xương cho mày đâu, cút đi",573
2,lồn mẹ phân biệt vãi cả lồn . nhưng bớt những cmt vậy đi . mất giá trị ông bà già cho đi học lắm nghen,575
2,đúng vừa cali vừa bỏ con ,576
0,đúng là đóm con,577
0,ngoan lát vứt cho cục xương nhá không lại nhốt đấy,578
2,gia phả thằng này cũng hình tròn,580
2,im đi thằng mất sài gòn,581
0,chỉ giãy được thế thôi à,583
0,chắc là fan j97 rồi,585
0,lũ mất gốc,586
3,úi nô lệ cali mất nước mõm trên mạng,589
0,bất tài,599
0,đúng là đom đóm,600
3,sao mọi người cứ vào nói lại với bọn cali lm j vậy,601
3,thấy hay thì like cho parky bọn tui nhé bọn vùng núi cao rừng thẳm,602
3,nameki khởi  username  gặm  username  oxy n username  dải phân cách rẻ rách lương tâm rủ nhau trộm cắp ăn c.ướp la làng nhậu ổi xoài cóc hóc cá dọn bể bèo lợn,603
0,jack con haha cay ko,604
0,đóm cali thì chịu rồi,606
2,: vẫn ám ảnh trận khe sanh à.hay điện biên phủ trên không…1972 mỹ cút như chó kb nhà m qua đó năm 72 hay 75 nhỉ,608
0,dám chửi mà ko dám để hình hả,609
0,nín đi tí anh cho xương!,613
0,con cháu lê chiêu thống cx có tiếng nói à,618
0,đúng là nô lệ cạo móng ,619
2,tội nghiệp tụi m quá bị bố mỹ bỏ lại ,620
0,jack người ở đâu vậy bạn. tấm gương  username  lắm ,622
3,lớn r có văn hóa tí đi suốt ngày parky lớn r không có khôn hả bạn,623
2,chúng m đâu bt tụi nó đang khịa jack 5tr namkii,624
2,m mà cũng đáng đc sinh ra trên đời à,627
1,kylonbagiamay,628
0,khịa jack chúng m cay à,629
0,phát hiện được một thằng fan 5 củ,634
2,núp sau 1 avatar  username  đi  username  luận gây tranh cãi thì ắc hẳn 100% chỉ là một thằng con nít. dám để mặt mũi lên thì ngta mới xem mình là con người,636
3,nó là parky thật nhưng nó chửi j97 là t khoái hà,637
3,parky ráp,638
2,gia phả thằng này hình tròn,639
0,bám chân anh mẽo chắc vui lắm ,640
0,đang bám cha m nè,641
0,"cha tao siêu thật sau khi bị mày bám vào mới tắm có 1 lầm mà đã hết mùi tao tưởng bị mày bám phải tắm 5,6 lần mới hết mùi chứ",642
2,tưởng thế nào. chứ còn đi xin cộng sản việc làm thì đời ợ đợ cali nhà mày còn khổ mãi. k đủ tiền mua cái bàn thờ cho cha nguỵ đâu,648
0,cayy à e,649
0,cali ngốn lào,656
0,khóc ch bé ,657
0,tầm qtrong của việc học,658
0,thôi nào đừng chọc đóm con nx khóc giờ ,659
0,cố lên sắp ngầu r,660
3,cali cayy,662
0,bắt được tk đóm con ,668
0,đóm nhột ,672
3,vừa đóm con vừa cali tận cùng đấy xã hội,673
3,thế m cali à hay s mà cay ,675
2,jack phản bội jack con phản quốc ,679
0,khịa idol nó nên bọn nó cmt v đó,680
0,m bỏ con hay sao mà nhột luôn à,681
3,cali con cay hả,682
3,yêu nước cali à,683
2,jack 5 củ bỏ con,684
0,thằng nào bỏ con bạn ơi chu cấp 5 củ,685
0,lôi trò nam bắc ra đùa đúng kid,686
0,đúng vại đấy ko hề vui,687
3,pnvm thì cút đến cali ở đi con giai… vn không chứa!,688
0,cắn ớt quá mà ,689
0,thế m mồ côi cali hay s mà nhột,690
3,cali  username  đóm con,691
3,parky ráp v khen hay ,693
