label,comments,ID
0, username  coi chừng có phát hiện thêm cái mới giật gân nữa,29
4,nụ cười nham nhở,30
2, username  nói bắn cả nước bọt nhìn ghê chết!,31
4, username  công nhận nhìn khuôn mặt;nụ cười;hàm răng ..nham nhở sợ vãi lun,32
0,kkk. cứ ting ting liên tục thì thầy k ngậm đc mồm lại luôn. kkk,33
0, username  bởi vậy thầy cười suối luôn,34
0,khổ cho người dân mình quá.!!!,35
0, username  người dân sao mà khổ. nó có ép phải chuyển cho nó đâu. mê muội thì mất tiền. khổ gì,36
0,trần văn  username  họ không éo.  username ng với những lời lẽ  username  vậy thì ngay cả tôi và bạn cũng khó từ chối !!!,37
0, username  thôi tu ở trong tâm đc rồi bác thắp hương thắp khói tại gia thôi chùa c username  làm gì giờ toàn ma tăng,38
0,trần văn  username ,39
0, username  . khổ tự vác vào mình chứ. vì mê muôi thì ai cản được.,40
4,nhìn mặt thầy sao ko thấy có hậu chút nào lun ak trời,41
2,ớn mấy thầy thích chuyển khoản này quá,42
0,khó thế mà thầy cũng làm đc,43
0, username  suy nghĩ mãi mới ra đó chứ ...kaka,44
0, username  chuyến này thất thu :)),45
0,quá đáng sợ; thời mạc pháp tới thật rồi; rất hoang mang dù con cũng là đệ tử nhà phật đã quy y có pháp danh và giờ đây con thà tin vào các tượng phật linh thiêng tin vào các bài giảng trên trang giấy chứ con không bao giờ dám tin các thầy online. nam mô,46
2,thật sự là cũng do bọn chúng cạnh tranh nhau; đua nhau đưa lên mạng những đoạn thuyết giảng nên thành ra nó mới lòi ra được trình độ học thức trong chất lượng bài giảng của nó. những cái bài giảng đó thật sự là nó khiến cho người dân thấy vô cùng hoang,47
0,nhận máy mà ko chuyển khoản là nợ nhân quả tới liền nha phật tử,48
2,ông này gọi thích nhận tiền; bây giờ có một số nhà sư làm bẩn cửa phật ; tại sao giáo hội phật giáo ko loại bỏ những thành phần này đi nhỉ,49
0,không phải  username  báo pl nói trụ trì chùa lâm tì ni ở daklak đâu; thầy trụ trì tổ đình hộ pháp phú mỹ; bà rịa vt. thầy thích chuyển khoản lắm.,50
0,chuyện nhỏ ;chỉ là cái số tài khoản thôi ;chuyện đơn giản có thế thôi mà thí chủ cũng đưa lên facebook đã bảo tùy tâm rồi mà,51
0, username  thầy thích đủ thứ không nói thì ai biết tật xấu,52
0, username  chuyện thế thôi mờ,53
4,thấy cái mặt tên này không có đức tý nào;tên này đi làm hề cho các gánh xiếc thì đúng hơn,54
0,có bài hết..khầy thật cao minh..,55
0,ngày càng mất niềm tin vào các thầy. dẫu biết rằng đâu đó vẫn có rất nhiều thầy thật,56
0,bố tổ loạn vì tiền rồi,57
0,ôi nụ cười  username  cái icon này luôn :))),58
0,khầy củng có sáng kiến hơn mấy khầy kia nhỉ,59
0, username  mấy thầy kia kb zalo viber hết r; có stk hết r; k cần ghi ra danh thiếp,60
0,thầy thích massage đây mà,61
0,cười 1 cái bay phước luôn tr ui,62
0,thôi  username  ơi; mình chuyển qua sân khấu sài gòn tếu làm nghề chân chính đi  username  ơi! chứ làm vậy kỳ lắm,63
0,nói về luật nhân quả thì những người bôn ba kiếm ăn ngoài đời mới là những ng từng trải nhiều nhất. và họ xảy ra nhiều áp lực + có những kinh nghiệm trải đời nhiều nhất. tại sao mn phải đi nge luật nhân quả từ những ng thợ tu chỉ biết ngồi trong chùa,64
4,nhìn quả mõm là biết đớp thì thôi roof,65
0,ối dồi ôi :)))))),66
0,vụ này không thấy giáo hội phật giáo lên  username g,67
-1, username  ờ ? ? ?,68
0, username  nếu đánh vào 1 phát ; là đi cả đoàn sao? đốt lò chưa đc; cứ từ từ,69
0,bố cũng lậy thầy,70
0,mất niềm.teen thế nhỉ,71
0,có luôn hả,72
4,nhìn mặt ổng không thấy thiện cảm gì cả,73
-1,kkk,74
0,cũng đáng thôi; u mê thì ráng chịu trách chi ai,75
0,tình hình này không còn biết tin ai nữa. thầy tu sao còn làm những điều khó chấp nhận  username  vậy.,76
4,mặt thằng này trông đê tiện thật,77
-1, username  chuẩn,78
0,thầy ông cố,79
4,mặt ông này dâm nhất trong các khầy,80
0, username  nói nhỏ thôi em; khầy ngại,81
0,hãi cái “luật nhân quả” của các “thích”,82
0,thick nhận bút,83
0,thick chơi sang,84
2,thầy trò (!) j mấy loại này,85
1,thèn cha mỏ tà la  username  lol trâu,86
0,kinh doanh phật; đây là những nhà kinh doanh tài ba ; giả ăn chay; cạo tóc vào chùa thuyết giảng vậy là kinh doanh làm tiền được các phật tử hướng phật (xu thế ngày càng đông),87
0, username  gọi cách khác là các thầy đang chạy nước rút để làm đại gia trong làng thợ tu trước khi mắt mờ chân tay chậm về quê chăn rau thả bướm,88
2,đi tu giờ là nghề kiếm tiền cũng  username  bao nhiêu nghành nghề khác thôi nên bản chất chủ yếu là kiếm tiền,89
2,siêu ma tăng ! tu chùa nào vậy ?,90
0, username  hộ pháp vũng tàu,91
0,thích nhặt tiền,92
0,chưa bao giờ thầy tu bị bốc phốt nhiều  username  bây giờ !,93
0,mình đang nợ 2.tỷ ;giờ mình cúng 2.tỷ tiền nợ đó cho thầy thầy có nhận ko nhỉ,94
0,thật ra cúng dường với tâm phụng sự tam bảo là rất tốt; bạn cúng bao nhiêu tuỳ tâm hộ trì phật pháp phát triển. đừng viết những bài tiêu đề  username  vậy; làm cho đạo phật trong lòng mọi người ngày càng xấu đi.,95
0, username  thế nói luôn bán tùy tâm toàn dựa vào phật mới tiền dân,96
2, username  nói  username  bạn thì quá tiêu cực; phật tử có người này người kia; người nào có mà phát tâm thì cúng; để các thầy lấy đó làm phật sự; mở các khoá tu lo cơm nước cho cả ngàn người về tu tập; hỗ trợ các thầy trẻ mới lên đi học hành. mình chỉ nói theo ,97
0,cuối cùng các khầy cũng đã tung tuyệt chiêu cuối rồi,98
0,sư chùa bốn vàng!,99
0,có stk thì dễ đi lắm :)),100
0,sợ quá thầy ạ,101
2,thêm một thằng trọc thích chuyển khoản nữa rồi mấy tuần nay xôn xao chưa tởn giờ tiếp tục,102
0,"hok ấy mỗi ng ck 5k ghi rõ note "" hom qua em tuyet làm "" thì sao mhir",103
0,bg trong quyển kinh phát cho phật tử còn có số tk nữa là...,104
0,"nhìn mặt khầy có hậu lắm mà các bạn; username ng mà là "" hậu quả khôn lường"" nha",105
0,thầy tranh thủ để thầy hoàn tục thầy có mà dùng ấy mà.,106
2,dạo này toàn ma tăng trỗi dậy,107
0,thằng này coi vậy chứ có nhiều chị e cưng lắm à nghen! nhìn mặt là biết! và nó cũng đã từng hãnh diện về điều đó!,108
4,mặt thằng này sao mà học hành gì trời,109
4,nhìn cái bản mặt chán thật ,110
2,đức phật  username  từ quá để cho đám thợ tu này nó làm mất hình ảnh.,111
4,nhìn bộ nhá a này mồm rộng ;làm khó sử các phật tử rồi,112
0,công nghệ số quá thầy. cho địa chỉ nhà đến tuỳ hỷ được không thầy.,113
2,nhìn chán thật. ô bẩn phật pháp,114
4,nhìn mặt thầy …… chán chả buồn ví  username  mào luôn,115
0,này mới được gọi là thầy @@,116
0,mô phật! chùa nào chứa được thầy; phật ở chùa ấy quả là gánh còng lưng.,117
0,hoan hỷ. thích nghe thầy giảng pháp lắm mà sao dạo này ít nghe. chắc muốn hết duyên vs những bài giảng của thầy rồi,118
2, username  mấy a thợ tu này mà giảng cái gì nghe thì bật thầy pháp hoà mà nghe,119
0, username  thịnh dt tao toàn của pháp hòa đây này,120
0, username  chắc pháp hoà tóc dài hả,121
2, username  thịnh m điên rồi,122
2,xàm tăng; tội lỗi cho phật giáo.,123
2,bọn này được phật dạy à,124
0,đời này công bằng lắm ; có ai cho ko ai cái gì,125
0, username  tuỳ duyên á ní kk,126
2,thằng này mà làm sư thì nó lừa hết của các tín đồ phật tử.,127
0,quá chuyên nghiệp và lợi hại,128
0,thầy ăn mảnh,129
0,thu về vài chục tỉ bỏ ra 2 tỉ nuôi mấy mạng già lấy danh  username g làm màu thoạt nhìn thoạt nghe tưởng là đức độ vải thưa che mắt thánh,130
4,mặt gian gần chết,131
2,cho cha cho mẹ thì tính từng đồng.,132
2,cho thằng này lên đường đi. nhìn ngứa cựa,133
0,bảo thằng này đi niềng răng đi,134
0, username  thầy giảng pháp còn bảo bắn hết mưa xuân trái mùa vào mặt các phật tử kia mà :))),135
4, username  mặt này trộm cướp chứ thầy gì,136
0,sự này chắc ăn nhiều hơn cầu,137
4,thầy trông hồng hào béo tốt thế; nhìn nụ cười là biết thấy.. thích đủ thứ rồi… đến cúng nhiều nhiều cho thầy để thầy giảng pháp rồi về tha hồ nhiều phước.,138
0,nhìn khầy thấy uy tín rồi :))),139
0,phong cách vị này không giống tu sĩ .,140
0,các phật tử tỉnh táo lại bớt đừng để ngu muội lấn át tâm  username  khi cúng dường cho mấy ông sư này,141
4,nhìn thôi đã không có một chút cảm tình với thằng chó nhuận đực này mà sao vẫn có những người u mê vẫn tin và ck cho nó (quá ngu),142
0,mua thần bán thánh lừa người chứ thầy bà gì. cứ sống theo pháp luật thờ ông bà tổ tiên; không việc gì phải tôn sùng ông ọ bà kia cho mệt,143
0,tha con tép nuốt luôn con tép cho thầy vui,144
0,mồm thầy phúc hậu thật,145
0,ông chân quang đã bảo rồi tướng kg đẹp thì tâm cũng vậy!,146
0, username  báo pl lên nà xong rồi lượm ơi,147
0,chư ngộ năng,148
0,riết mấy thợ tu làm quá trời quá đất.,149
0,thích cúng dường kkk,150
0,thích chân quang và thích nhuận đức .,151
0,cúng dường cho khầy dj masa,152
0,vẫn u mê quá,153
0,thì đừng ai ck lời cái máy!akka,154
4,nếu xem tướng mặt thằng thợ tu này rất là gian xảo và lưu manh lắm nè các phật tử,155
0,chiêu trò dữ tợn ghê chưa…kk,156
4,nhìn cái mồm đầy răng chìa ra là biết tham ăn mà lại ăn bẩn nữa.,157
2,có khi nào cả đời tu đến khi nhắm mắt lại xuống tầng 18 không a di đà phật,158
0,giờ kb chùa nào còn nhận k nhỉ ; đi tu làm 1 mớ xong hoàn tục lại ngon ; nghề này giờ đang hót,159
0,tất cả những người tu hành mà có số tk riêng; có tiền riêng; đất đai nhà cửa riêng tư cho mình; thì là tu hú hết. mn đừng nên u mê mù quáng tin những cha nội đó; vì những con người đó là thợ tu. theo đạo là phải có  username  tuệ. tu hành là không có gì ngoài…,160
1,thợ tù giờ khôn  username  chó,161
4,thằng này miệng rộng chắc táp nhiều lắm,162
2,thầy nói phét....miệng thì ồn ồn ....thầy bây giờ toàn gì đâu k...vậy mà củng có ng ngồi nghe.,163
4,cái mặt nham nhở bắt ớn,164
2,lòi mặt 1 xàm s;ư,165
0,giống nam đẹp trai :)),166
1,chẳng ra cái giống đéo gì. t chỉ tin vào phật pháp k tin vào ng truyền đạo.,167
4,nhìn thầy phúc hậu quá;mồm kia chắc trả ăn được gì,168
0,cúng dường thầy chứ tam bảo nào,169
4,nhìn mặt giống quỹ,170
0,thợ tu cùng dòng thích ông nội,171
0,"nước ta có giáo hội. vậy tại sao các tu sĩ chùa/ tự viện đã/ đang/ sẽ làm sai tôn chỉ chẳng có hình thức xử phạt nào cho công chúng thấy ra ngô - ra khoai? "" quốc có quốc pháp- tự có tự quy- gia có gia phong.""",172
4,nhìn cái mồm khầy là biết sức khầy khợp tnao rồi,173
0,thựơng toạ thích đủ thứ,174
0,thằng bỏ nước đá lẻ nè,175
0, username  chùa thì phải cúng dường mới tồn tại mà cũng vừa phải thôi. cuộc sống dân khó khăn là tụ họp bày vẽ quá trớn. một nhóm người tụ học nghe giảng vài ngày thôi là chi phí xe có di lại ăn uống hành lể rất tốn kém gây lãng phí .,176
0, username  uhm đúng rồi em,177
0,bậc thầy marketing,178
4,nhìn tướng mạo rất giống loại sôi thịt...???,179
0,thầy thích money,180
0,nụ cười thật hồn nhiên mà,181
4,thầy chi mà nhìn mặt nham nhở !,182
2,"nhìn thấy "" gian gian "" rồi!",183
0,thầy có bộ nhá uy tín thế,184
2,từ ngày bạn tui xe cho coi lip của thầy này tui thấy ổng giảng ổng cười tự nhiên tui sợ ma ghê luôn á tui là dân g username  nghe truyện ma,185
0,niệm phật mà ko để hình ảnh phật mà để hình thành là biết ngã mạn quá lớn rồi chứ đừng nói chi về tham,186
0,mô phật,187
0,thầy bây giờ gọi thầy chùa là nhiều,188
4,nhìn trông k có thiện cảm cho lắm .,189
0, username  sư chùa e sn96 còn tâm sự vs e mở 2 cửa hàng cf bị sập cả 2 :)))),190
0, username  thế hả .a k theo tôn giáo nào cả . sư h đại trà  username  1 ngề rồi sao ý,191
0, username  sư ở chùa của làng e đấy,192
0,thích nhận tiền,193
0,mặt giống thích tâm phúc thế,194
0,cái từ thầy phải nên xứng đáng từng con người.,195
0,bất ngờ chưa,196
0,trông mặt biết rồi,197
2,mấy thằng này thì ko bắt nó khầy lầy,198
4,mặt gian thế này mà một đống con nhang ko nhận ra à,199
0,quả pr này của thầy kinh điển đấy,200
0,thằng này trươc khi làm thơ tu nó đi bán hàng đa cấp nhỉ,201
0,nước cờ này khó thế mà cũng nghĩ ra được…,202
2,đã đi tu rồi vẫn còn muốn đớp tiền này tiền lọ. sư lăng nhăng.,203
1,làm thầy dễ thật định mệnh,204
0,mới nghe khúc đi massa,205
0,"ông này giới thiệu là kẻ lang thang nhậu nhẹt; bất hảo không có việc làm rồi tối ngủ ở chùa sau giác ngộ đi tu; thuyết pháp không chuẩn xác. "" thích đủ thứ thì đúng hơn """,206
4,thằng ni mà làm thầy hay thiệt. nhìn cái miệng  username  hà mã. phát ngôn hư mồ mã. nói chung toàn mã vs mã,207
0,cúng cho nó lấy tiền đi massage chứ làm gì.,208
0,thầy thích chuyển khoản cười tươi thế; cái máy nghe pháp hay máy niệm phật 100k; chuyển khoản cho khầy ít lắm 500k; khầy lời lắm luôn; vô chùa thường khầy rỉ rả chuyển khoản hoài chịu sao xiết trời.,209
0,thông minh quá khầy ơi,210
0,thiếu lâm tự đúng là thái sơn bắc đẩu,211
0,nam mô a di đà phật,212
2,thầy này nhìn phù hợp với nghề mổ trâu mổ bò,213
4,mõm thầy zống mõm con lừa thí,214
0,tu công nghiệp,215
0,ông này năm 2022 ngồi cùng thợ hát  username  rồi có đăng tik tok phải ko nhỉ?,216
2,thằng này chúa hề chứ thầy thọ cái qué gì,217
4,nhìn cái mặt đã k có tý thiện cảm nào.,218
4,mặt thằng này giống con heo nọc,219
0,sư kinh doanh.,220
0,chắc thuộc ghpg vn chứ,221
0,trụ trì được bổ nhiệm,222
0,khầy khoang trắng trợn quá khầy!,223
0,đại đức thích chuyển khoản à,224
2,ni là thợ tu lại bảo tự ái,225
4,mồm cá ngão chỉ đớp thôi tu tập gi,226
2,thằng ni vừa gian vừa ác,227
0,tóm lại mục đích cuối cùng là tiền còn các việc khác chỉ là phương tiện để kiếm tiền,228
0,thày khác trong phim quá,229
2,khôn lỏi….,230
4,nhìn cái mỏ thấy hãi,231
0,giờ đi học đi làm xưa rồi đi tu mới là con đường nhanh giàu và nhàn,232
0,tâm sinh tướng,233
2,thằng này mà sư gì?????,234
0,nụ cười đẹp nhất thế giới mà tôi từng được ngắm.,235
0,từ ngày có thầy tmt thì máy a trọc này khó kiếm ăn rồi,236
4,sao bảo thầy ăn chay mà mũm mỉm quá trời ?,237
0,con nhang đệ tử lại cứ tưởng hốc được của khầy á. mơ đi…,238
0,thầy bà nay thái hóa hết rồi,239
4,miệng thầy rộng quá ko từ thứ gì,240
0,thầy tư duy quá,241
4,nhìn miệng thày nó bẩn ;cái mặt nhăn nhở trông mất dạy lắm,242
0,thích lợi nhuận,243
0, username  lợi nhuận phải kèm thuận lợi....,244
0, username  1con vậy; chán.,245
0,thầy giành khôn hết phần thiên hạ,246
0,phật giờ dùng agribank hả m.n,247
0,buồn buồn nghe mấy thằng thầy chùa này sl cũng vui. cái j tốt thì nghe và biết chọn lọc. còn nghe tụi nó nói xàm rồi ngồi cười thì thua. bây giờ được bao nhiêu thầy tu đúng nghĩa. tài khoản mấy ổng trên 9 con số mà người nghèo thì lại bỏ tiền ra dâng lên,248
0,khéo quá trời khéo :))),249
0,thầy ít khôn ghê ạ,250
4,nhìn mặt thằng này thấy lưu manh đểu giả,251
0,thích nhăn răng,252
0,thời buổi đổ xô đi làm khầy. tiền bá tánh làm cống nạp; mặc sức mà hưởng lạc,253
0,nhìn hình khầy thật phéc hậu,254
0,đôi khi ko thể ko chữi thề,255
2,thầy giống kim sĩ điểu quá.hoá thân của kền kền,256
2,thợ tu cá giồ .,257
2,quỉ dương chứ ko phải ma dương,258
0,đỉnh cao bán hàng,259
2,thời buổi này toàn khầy; bày mưu; hiến kế; lập kế; mấy ông giờ tu trong trang thái thấy được bác là khoái. nam mô a di đà phật.,260
0,vậy mà khối em u mê vẫn chuyển,261
0,thầy mới tốt nghiệp khoá kinh doanh 4.0 xong mà,262
0,nhìn cái mặt mà muốn đánh lộn,263
0,thầy thì kinh rồi,264
0,lỡ nhận máy rồi mà không ck là mắc nợ suốt kiếp,265
0,nam mô a di đà phật... cho con nghỉ tu 5 phút con chửi mấy thằng thầy chùa này cái.,266
0,nhầy thích chuyển khoản,267
4,nhìn thấy mặt là khó ưa rồi mỏ cá tra,268
4,mặt này kg phải ma mà là quỉ tăng !,269
0,thích nhuận trường,270
4,nụ cười sợ vãi,271
0,cái chiêu bỏ con tép lấy con tôm ấy mà,272
4,mặt này vô hậu thời mạt pháp. tu sĩ nói lung tung .làm cho phật tử nghi ngờ giao động; mất niềm tin vào các vị tu sĩ.,273
0,thích nhận đức,274
0,vãi thầy với chùa,275
4,dm thằng mồm rộng,276
0,đỉnh cao của sản phẩm mồi,277
0,mất mặt,278
0,sao giờ các thầy ăn chay kiểu gì mà vẫn béo mặt nhẵn thín .. mình ăn ít mới có tuần mà gầy da dẻ  username  người sắp chết .,279
0,chiến thần chốt đơn.,280
4,ông này nhìn mặt khả ố,281
0,a thợ tu,282
0,báo đởm nay đăng thích chuyển khoảng luôn kìa ; ai chống phá đạo phật đây vào mà xem .,283
0,hỏi sao mấy thầy đi tu giờ giàu vãi,284
0,thích lợi nhuận,285
4,nhìn mặt là đã biết kẻ gian dùi,286
1,cha bố thầy,287
0,hok bjk sao tui nhìn chú khánh k 1 chút thuần hậu; k 1 chút phúc đức hiện ra,288
0,nhìn thầy cười thoải mái ghê,289
2,sư gì mà  username  lợn ỉ chỉ biết liên nhờ chính phủ vào cuộc,290
0,ôi thầy giảng dân nghe răm rắp,291
0,toàn là thầy kinh tế,292
2,ma tăng !,293
0,làm tiền hợp pháp,294
0,ôi thầy,295
0,giờ thì ai tin mà chuyển khoản nữa chuyển mệnh giá lớn thì phước lớn,296
4,mỏ toè loe.đi đứng ko bình thường.nói năng cục súc.vậy mà các phật tử ko nhận ra cái cốt cách bậc sư thầy.theo tôi thì ngu muội hết .ai có chửi thì cứ chửi tôi nhé?,297
0,thích chuyển khoản …. kkk …,298
0,nam mô nam mô tiền vô tài khoản.,299
0,mặt uy tín vãi,300
0,thầy thích nhận đô,301
0,không khéo các khầy cũng bị khoán doanh thu cũng nên,302
2,ngu thì chieu. ba mẹ gđinh ko lo. lo đi cung mấy thằng khùng. ước gì gặp tao đập chết con mẹ mấy thằng tu đó lun,303
2,tham lam vô độ nói láo nói dóc riết dị ứng mấy thích money luôn…,304
4,ti hí mắt lươn ..;.đoạn sau e ko nhớ ạ,305
0,bây giờ thầy tu mà cũng có nhiều chiêu trò đa cấp. kiếm tiền,306
1,dù mẹ toàn ma tăng,307
1,bố thằng chư bát giới,308
0, username  thanh tâm,309
4,thầy mõm rộng hay đớp,310
4,tâm sinh tướng mà mặt này xoio thịt quá,311
0,thầy biết kinh doanh giữ,312
0,thích chuyển khoản,313
0,tùy tâm năm chăm,314
0,giám đốc cty này làm ăn đc nhỉ,315
0,thầy là bậc thầy thu hút vốn kkk,316
2,toàn sư hổ mang,317
0,thợ tu đừng nôn nóng từ từ rồi em nào cũng có đừng chen lấn em có ko,318
2,ma này thuyết giản chưa đi tu đã đi massage 2 3 em mas,319
4,nhìn cái kiểu cười thấy gớm,320
0,sợ thật,321
0,họ thích suy thoái quá,322
4,nhìn cái miệng là biết ăn tạp rồi,323
1,tu dạo [tao dụ],324
0,ngta tuỳ hỷ ai muốn cúng thì cúng; tiền đó cũng mua lại máy tặng lại người khác. chứ ai  username  anh năm mực; kêu gọi suốt bị cô hằng chửi ko còn cái gì.,325
0,thầy có điệu cười bá đạo quá,326
0,phàm phu tranh thủ hốt cú chót.,327
0,mấy khầy giờ nổi  username g quá,328
0,đề nghị công an vào cuộc …,329
0,thầy cằng,330
0, username  vào cúng cái giường đi,331
0,đường tình thì khầy thua  username ng đường kiếm ăn khầy chấp hết,332
2,khầy lừa đảo!,333
4,khôn  username  thằng heo nái,334
0,thích thì bào mới đúng,335
0,quá êm,336
4,nhìn mặt  username  mấy thằng lừa đảo vậy mà cũng có người nghe hay thật,337
1,địt bà nhà thầy.,338
2, username  thầy mõm a ạ :)))),339
0,cúng vườn đi mấy con cúng nhiều nhiều vào,340
1,cái mặt  username  đầu kặt mà thầy con mẹ gì,341
0,thic đủ thứ,342
0,kinhkong mặc áo cà sa,343
0,ông hoàng ma két tinh,344
0,sớm muộn cũng lộ thôi mà,345
2,tởm lợm với nhiều sư xàm,346
4,há miệng mắc quai luôn=)). lỡ nhận rồi =)),347
0,tâm sinh tướng )()(),348
0,rồi có ai chuyển khoản chưa?,349
0,thà k tu chứ đi tu mà kiểu nay tội lút đầu,350
0,cáo già !,351
1,thầy đb,352
0,chuyện khó vậy khầy cũng nghĩ ra,353
0,vậy là kinh doanh....ka ka.,354
0,thích đủ thứ,355
0,ai cung thì cung tuy hy ma ko sao thay nuôi bao nhiêu cứ già đc,356
2,vô liêm sỉ,357
0,cao minh! thật cao minh. tu sĩ thời đại 5gờ.,358
0,thích tao lao,359
0, username  khi nào ae ta mới học được quả đòn này của thầy kkkkk,360
0,sao giờ tui dị ứng lũ này thế ko biết,361
0,thì ra tên thật của chú em là “ hồ răng ham “,362
4,mặt thằng này mà tu ji nhìn là thấy méo có thiện cảm rồi,363
0,con xin cúng cái kí,364
0, username  toang khầy rồi a,365
2,mấy ông này làm tiền chứ sư sãi j .,366
4,béo  username  con lợn . hốc tốt ngủ tốt,367
0,lạy hồn…,368
0,vì sao fb zutubi xoay chiều về ..nhà tu hành khất thực. thich mình tuệ ....,369
0,lộ liễu,370
0,ẩu quá khầy ơi,371
0,nhất thầy,372
4,mặt thằng ma tăng này xấu xí,373
1,má nó ăn nói hàm hồ,374
1,thích ngậm c..ứ..t. hợp hơn,375
4,nhìn cái bộ nhá là ko thẩm nổi.,376
0, username  nẹ; chuẩn bị thầy đc gặt quả r; quả đắng hay ngọt thì chưa biết,377
4,mồm  username  cái khau hót,378
4,béo múp đầu trạch,379
4,cái tướng cười quá dả tạo,380
2,"""bộ nhá"" này ăn ko chừa cái j",381
0,đăng thanh  username  nhìn giống lắm luôn nha,382
0, username  ư là trời,383
0,chuyển cho ổng 1k đc r,384
4,miệng thầy hơi bị rộng.,385
0, username  do ngày bé khầy ăn nhìu á,386
2,thằng 3 chợn,387
0,ủa ủa che chị vậy để tao chuyển cho vài tỷ,388
0,50 ngàn máy mỗi người 100k thôi thầy bỏ túi 5 tỷ quá ghê gớm đúng là nam mô bổn sư thích carl mony.. có khác,389
0,ck cho nó 1k,390
0,thích nhuận cức,391
0,thời mạt pháp,392
1,thằng lồn.,393
0,bỏ cái áo cà sa đi; nhìn thầy giống tướng cướp hơn...,394
0,thích đủ thứ hã,395
0,khầy chu đáo gớm ;có qr luôn .kkk,396
0,mô phật suy nghĩ cao siêu đấy,397
2,nhìn  username  thằng trốn trại.,398
0,khầy quả là cao siêu mà . kkkkkkk,399
1,trông sư chán đời vđ,400
0,thầy khoái khầy cười híp mắt luôn,401
4,cứ lướt thấy cái mỏ cá trên ông này là tui nổi bồ đề gai,402
0,thích sổ đỏ,403
2,ma tăng,404
2,nhìn mặt và thái độ cách ăn nói... là biết ngay khầy lừa đảo chứ tu hành gì.,405
2,đời lắm thằng bá dơ,406
0,thả con tép bắt con tôm. mấy người già thường hay bị dụ.,407
2,nghề tu hành đang hót k làm mà vẫn có đớp,408
2,chùa ko có tiền lấy gì có tiền mà xây cho đẹp tụi m bớt dã tạo đi chùa ko đẹp bọn m có đi không ? hay bọn m củng chỉ chọn chùa đẹp mới đi,409
0, username  m có cúng ko mà ý kiến,410
0,lương quang  username  mới ck thấy 5k,411
0,à rồi,412
0,thích car money benggggg,413
0,khó qua ải cơm áo gạo tiền,414
0,a di đà phật...,415
0,phật thích car money,416
2,=)) thầy đớp kỹ,417
1,khầy  username  lol,418
1,thồn lầy chơi dơ vậy,419
0,clm thầy khôn v,420
2,tướng rượu thịt,421
0,thợ chuyên nghiệp thật,422
0,khứa này thì cười suốt; còn khứa thích cẳng quang thì nói ba láp ba xàm thấy cũng vui vui,423
1,mặt  username  mặt lol,424
1,thầy này trông mặt không khác gì cái lon trâu,425
4,thầy được cái xấu trai và zô duyên chúa !,426
1,đm khầy,427
2,thằng ma tăng,428
0, username  coi nghiên cứu vài bữa đi tu,429
0, username  đã xem và đánh giá,430
0,sao face k có nút hì hì ta,431
0,nổi lên thầy minh tuệ mới thấy đc sư cũng có sư this sư that..,432
0,cao thủ.???,433
4,mồm loa mép giãi,434
0,ghê vãi,435
1,thấy mặt lol,436
1,thời tới nữa,437
1,thồn lầy,438
1,mặt  username  lol trâu,439
0,khầy thích chuyển khoản,440
0,điệu cười man trá,441
0,thầy đẹp trai wá,442
2,có quân sư hiến kế...kkk... thằng này nó còn tạc tượng của nó nữa kìa. trong miệng chỉ sủa adi đà phật ngoài ra ko biết j về kinh phật...,443
0,thích car money,444
2,lưu manh đội lốt,445
-1,lửa,446
