label,comments,id
0,Thấy vẫn đẹp mà,98
1,Đẹp vậy mà chê gì vậy mấy con đĩ ơi . Ngta bệnh ngta mới tăng cân vậy . Hoa hậu ko phải đẹp ko thôi mà phải thông minh xinh đẹp trí tuệ . Cô ấy có đủ mà mấy tụi m cứ thích chê . Đẹp ngất ngây vậy mà chê cl,99
0,"Miss Universe không phải là một người mẫu, cô ấy nói chuyện. Nhìn lại xem dàn hoa á hậu nước mình đi, nhuộm da nhuộm tóc gắn 2 bịch nước biển tone Tây đồ. Đứng vỗ tay :))",100
1,ôi dm :)),101
0,Sì tai lít nào chọn cho bà ấy cái bộ quần áo zị trông xu thật sự,102
0, username  sai lích Chần Đạc,103
0, username  sờ tai lít của MU,104
0,Y chang Nam Em bệnh nên tăng cân nhưng face vẫn đẹp,107
4,Bửa đăng quang đẹp lắm cơ sao hnay ngãi heo nhập vậy nè,108
0, username  ngta bệnh uống thuốc tích nước mẹ ơi,109
0, username  ai mà bík con ơi,110
2, username  ko biết mà nch cái duyên ở mép,111
0," username  vấn đề rằng cô đó cũng nhận cô đó ăn nhiều kẹo, socola và ko tập tành gì do lịch trình bận rộn mà.",112
0, username  ơ cái j rớt dưới đúng quần z. Chắc kp cái duyên đâu,113
0, username  lien quan toi may ko,114
2, username  thế chắc thân hình ngta liên quan tới m. Đúng óc chos mà,115
2, username  óc m chac ng,116
2, username  ừ hơn m mà ngta đc HHHV còn m vẫn ở cái máng lợn và tư duy mở mồm ra là chê,117
2, username  không có cơ thể cân đối nhưng cô ấy có học thức và văn hoá:))) và cái mồm cũng không phải thở ra khí độc chất thải như bạn,118
0,"Sao đọc cmt toàn body shaming k vậy , toxic k chịu dc",119
0,Tẩy chay Trần Đạt,121
4,"Mập quá. Chê",122
4,giờ như con heo rồi,124
0,Dù cô ấy tăng cân nhưng nhan sắc số 1 nha,125
0,Mập nhưng đẹp mà quý zị,127
2,ai đó quyền lực làm ơn đá loz Trần Đạt ra coi :)),128
0,"Dạ em xin các anh các chị trong hội thương tình giúp đỡ dùm em với ạ. Em ở quê ra đà nẵng xin làm phụ hồ gần 1 tháng nay em làm công trình ở đà nẵng ạ , nay ông thầu chỗ em làm ổng bỏ công trình chạy về quê",129
0,Mang lại sự mới lạ,130
0,Bạn ấy bị bệnh mng à.,131
4,Ơ nh mà sao huê hậu mà đc tròn trĩnh tn à,132
0,Trần Đạt ko tốt đâu,133
0,Ai hại chin tui  username ,134
0, username  kkkk do mấy bà nấu ăn ngon,135
1, username  cđ Chần Đẹt chứ ai :)))),136
0,"Dù thân hình mập, nhưng bạn này đẹp mà",137
0,"Thứ nhất thì tạng người của tụi Ấn khá là ""dày"", thứ hai là bà này bị bệnh gì đó phải uống thuốc gì đó nên bị vậy. Cuối cùng là ngưng bodyshaming và tiêu chuẩn kép với celeb Việt Nam dùm.",138
0, username  ờ thì.....,139
0,"Chị chấp mấy cưnh ốm nha , chị vẫn xinh",140
0,Hú vía Vào thời Trump là chị tới công chuyện rui nhé. Ko giảm cân là cho Á1 lên thay luôn,141
0,E này phỏng vấn hay vchg. Đúng kiểu vừa đẹp vừa trí tuệ,142
1,Con đmm chần đạt,143
0,Nhìn mặt ẻm thấy cưng nhở,144
0,"Ui t ko ưa các cuộc thi hoa hậu lắm đâu nhưng t thích bạn này cực. Bạn ý thông minh và bản lĩnh dã man luôn, chỉ có ai chưa biết về bạn này mới để ý bạn ấy béo hay gầy thôi. Nói thật mấy cô HH nước mình ko có cửa so với bạn này đâu thật sự",145
0,Body có thể mập lên nhưng khuôn mặt vẫn đẹp ko tì vết.,146
0, username  ai hại chị như gái đẻ mấy lứa,148
0,T nghĩ nên thuê sì tai lít Chầng Dầng thay cho Chầng Đạc,149
2,"Đứa nào úp cái hình này xử trảm nha. Cái đám Sửu đầu phá hoại thiếu kiến thức đạo đức nhân cách trí tuệ. Những công việc thiện nguyện hành động thiết thực phụng sự vì lợi ích cộng đồng mới là điều đáng trân trọng mà chúng tôi cần ở MU.",150
0,Ăn mừng hơi quá đà thui. vẫn xinh,151
2," username  ăn mừng gì mẹ?? Ngta bệnh do tác dụng phụ của thuốc, ngậm cái mồm vào duyên dáng quá",152
2," username  ai biết bả bị bệnh đâu mà bảo ngậm cái mồm. 1 số ca sĩ, người mẫu vẫn có lúc tăng cân mất kiểm soát đấy thôi. M có nhìn câu sau t nói ""vẫn xinh "" k ??? t có khúc nào miệt thị hay chê chưa mà nhảy cẫng lên.HL !",153
0,ơ nó chặn mình hsao mà mình k thấy bình luận của nó nữa,154
2,Tẩy chay Trần Đạt dùm. Chưa thấy stylist nào mà làm xấu dị đó trời,155
0,Đẹp vậy mà chê. Ai chê thì pm mình.,156
0,Em lạy Trần Đạt 800 lạy,157
0,Tăng cân do bệnh thì không ai trách nhưng thiếu gì trang phục phù hợp hơn mà mặc bộ này . Phô hết khuyết điểm,158
2,"Hôm qua cũng có thằng nhà báo zu ziên hỏi vụ cân nặng dù nhỏ nó trả lời câu này 80 lần rồi xong bị nhà báo khác chửi thúi cái đầu đó, vô duyên mà tưởng mình tâm lý lắm",159
0,thời của t tới r :))),160
0,Chị xu là do bộ đồ chứ ko phải body,161
0,Mập ốm gì cũng có cái đẹp riêng của nó. Tại stylist bã chọn cho bã cái bộ đồ xu cà na quá.,163
0, username Tàu Hũ Mận đừng chê t mập nữa,164
0,Thế này mà là hhhv chịu,168
0,đẹp dậy trờiiii,169
2, username  mấy con đĩ bodyshaming chị thì cái đầu chỉ bằng 1/100 của chị,170
0,Đăng cái ảnh dìm ngta nhưng ngta vẫn cứ đẹp,171
0, username  mặt vẫn xinh,173
4,Béo đẹp kiểu béo kkk,174
0,Đến muộn 2 tiếng đúng ko nhỉ:),175
2,"Ng ta có tăng cân thì vẫn toát lên thần thái hoa hậu. Hơn chục con hot girl rẻ tiền trên tóp tóp mà tụi m ngày đêm tym với cmt. Tiêu chuẩn đẹp đã rẻ tiền thì nên chụm 1 lũ trong hang mà bàn với nhau, show ra chi nhìn đúng lũ phèn rách",176
0,"""Cái j z bà Đạc""",177
0, username  cái gì vậy mình,179
0,Xinh mà. Tội đồ nằm ở bộ đồ thôi,180
0,Chần Đẹt oiiii tha chị tao:((,181
0,ảnh dìm thôi các má cứ thử nhìn lại mình xem có hết hồn k,182
0,Ulatroi Đẹt ơi là đẹt tại sao là cho chị t mặc bộ đồ xu quá v,183
4,E thế chị đc k? Chứ chị hơi ục ịch kì quá,184
4,Kiếm góc ko đẹp đăng lên để cđm nhào vô body shame chứ còn j nữa. Hãy nhớ đừng làm hình ảnh ng Việt xấu xí nhé ad!,185
0,Giống Britney Spears quá z,186
0,"Làm ơn đừng body shaming người khác nữa đc không…dù có bị chê thì chị ấy vẫn là hoa hậu, còn người chê cho hỏi đang ở vị trí nào trong xã hội vậy.",188
4, username  mập mập mập mập mập mập,189
0," username  người ta có ăn miếng cơm nào của nhà bạn không mà bình luận ác ý vậy? rồi nếu bạn mập hay gầy, ai thấy cũng xả nguyên cái đống như bạn nói kia bạn chịu nổi không?",190
4," username  thay vì cầu xin người khác đừng kêu mình mập mập mập mập mập mập thì hãy ra sức thay đổi bản thân đi, mập mập mập mập mập mập",191
0, username  cầu xin? bạn đang nhầm lẫn à?,192
4, username  mập mập mập mập mập mập mập mập mập mập mập mập mập mập mập mập,193
4," username  dùng từ “làm ơn” mà kêu ko cầu xin, mập quá lú luôn ời. Ai biểu mập mập mập mập mập mập mập mập mập mập mập mập mập",194
0," username  rồi mình dùng từ ""làm ơn"" hồi nào bạn?",195
2, username  bạn mới là người lú ở đây thì phải á,196
2, username  bị khùng hả má :)) khùng khùng khùng khùng khùng khùng khùng :)),197
4, username  mập thì ng ta nói mập chứ muốn sao,198
0," username  cmt của bạn làm tui nhớ cái trend tiktok ""Dù bổn cung thất sủng, chức vị vẫn cao hơn ngươi"" quá :))",199
0,Vừa đẹp vừa phúc hậu nha,200
0,Thấy bảo do bệnh nên ms vậy đó .,201
4,Mập mà mặt vẫn xinh quá,202
0,Cô này mập nhưng nét xinh quá,203
0,Nhìn lướt t cứ tưởng britney spears,204
0,Nhìn hao hao Britney Spears ngày trước,205
-1,𝐓𝐢𝐧 𝐓𝐡𝐞̂̉ 𝐓𝐡𝐚𝐨 - Chuyên cung cấp các thông tin nóng hổi nhất của những trận cầu siêu kinh điển,206
0,"Đừng đổ tại bệnh tật, vẫn có thể ăn healthy và chăm tập thể dục mà. Vẫn còn đang trong thời gian đương nhiệm, vậy mà… ấn độ ảo thậc đấy :))",207
0, username  google thử Celiac disease trc r hãy nói nhé,208
2," username  đây ý hả bạn gì ơi. Mà biểu hiện bệnh là bị sụt cân mà sao chị tăng cân quá trời vậy. Không hấp thu đc gluten thì hạn chế ăn các chế phẩm từ gluten như bột mì, bánh mì. Béo mới bệnh thêm đó, chứ helthy thì các phản ứng dị ứng",209
0," username  có cả sụt cân và tăng cân nhé, nó làm hư cả hệ tiêu hoá, cause inflammation tất cả lining trong ruột https://www.cureceliacdisease.org/.../CdC_Newsletter_0513...",210
2, username  seach gg không tính phí bệnh và tác dụng phụ của thuốc. Đợi tới khi bệnh y vậy rồi nhớ gống cái họng ra ăn healthy nha =)),211
4," username Nếu là bệnh Celiac disease thì dấu hiệu bệnh là sụt cân mà sao chị béo quá trời vậy. Đội vương miện mang tầm vũ trụ thì nên có trách nhiệm chứ. Ví dụ bạn bị bệnh này bạn ko ăn đc các chế phẩm từ gluten như bánh mì, bột mì",212
2," username  thôi, ngang thế là cùng, ở trên người ta đang bảo điều trị thuốc nên tác dụng phụ của thuốc gây tăng cân, cái bạn seach là triệu chứng bệnh, cái mà mọi người nói là tác dụng phụ của thuốc đang điều trị, la lói ở đây chỉ thấy mình giỏi soi mói",213
0, username  comment bạn thật xuất sắc,214
1, username  ngu lolll,215
2," username  quốc cường đang nói chính mình đó ah :)) biểu hiện bệnh chị ấn độ nói là bị sụt cân nha. Mà sao chị tăng cân dữ vậy. Ăn uống healthy mới khoẻ mạnh lên đó, dị ứng các chế phẩm từ gluten thì hạn chế ăn các thứ đó đi. Ăn món khác.",216
2, username  đm ngta mập mà ngta hh còn m ốm quá đó m đẹp ghê ở đó nói ngta k đi coi lại mình coi có giúp ích được gì cho xh chưa,217
2, username  ai đã nói gì đến việc cô hh này giúp ích gì cho xã hội hay không. Còn bạn chắc là thành phần xã hội thải loại hay sao mà nghĩ ngay được người khác ko giúp ích đc gì cho xã hội. :)),218
0, username  alo trả lời đi quê quá vậy trời,219
2, username  trả lời điểu gì vậy? :)) thế bạn ko có quê ah. Xuất thân từ đâu vậy :)) ko có nguồn gốc xuất xứ ah,220
0, username  alo đọc cmt dùm ạ,221
0,cmt nào cãi đc thì cãi cái nào thấy tịt r thì im lun :)) hihi cố lên nè :>,222
-1,"Hót hòn họt Viettel km 50% kìaa mn https://myvt.page.link/naptiencn",223
4,Mập thì vẫn mập mà xinh vẫn xinh,224
4,Ủa. Chuẩn của HH mủm mỉm vầy mấy chị khỏi giảm cân nha khỏi sợ không có cơ hội nha . Đứa nào nói tao bodyshaming tao tán,225
0,Sao nhìn vẫn thấy đẹp nhỉ?,226
2,Bộ nào bà ấy mặc trông cũng thảm hoạ thực sự ý,227
4,"Bã đẹp lắm nhe. Bớt dìm ngừi ta nhe. Mỗi tội hơi lùn thoy. hong lẽ h t đăng hình bã chụp chung vs bà nội t lên. Moé!!!",228
4,"Nhìn thẳng vào sự thật là mập. Mà vẫn xinh, trông tươi tắn dễ thương. Nhiệm vụ của hoa hậu là truyền cảm hứng, cô bạn này đang làm rất tốt mà.",229
0,"Phụ nữ này mới đẹp nè. Ở Ấn Độ, mập tý mới là cái chuẩn",230
0,Xinh vậy mà còn chê =)) chịu,231
0,"bị ném đá dữ https://www.hyprgame.com/.../netizen-keu-goi-giai-cuu.../",232
4,Nhìn bả riếc còn da bọc xương,234
0,Mấy chị em đọc chơi cho vui chứ đừng dại mà bắt chước theo :)),236
0, username  giảm cân ăn tết nào,237
0,ghê thiệt chớ,238
4,"Nói thật may mà cơ địa mặt NP ko bị hóp theo cân nặng, người thì như cái que rồi mà giảm hoài chả hiểu",239
0, username  tiêm filler á b,240
0," username  ơ vậy ạ, mình nhìn mặt tự nhiên lắm mà ko có bị sưng",241
0, username  với có nhiều pp làm mặt baby lắm ak b. Như cấy ha nè. Da vua đẹp vừa chỉnh dc from mặt hay s ấy. Mình xem nhiều ng cấy ha,242
0, username  nghe mê quá,243
0,Ăn xong ntn rồi suy kiệt nhé,244
0,"4kg 4 ngày, hơi bị khó tin",245
0,T thấy bữa ăn hàng ngày của mọi gia đình đều đầy đủ dinh dưỡng mà còn xanh sạch nữa chứ. Cứ ăn uống như bình thường vừa tốt cho sức khoẻ vừa ngon miệng.,246
0,Vẫn còn giảm nữa à @@ bà ý gầy lắm rùi,247
2,"Lm như chị chỉ có chết ở đó chỉ ngta. Má tụt kí do mất nước chứ mỡ ra đc nhiu",248
2,Giảm cân ko khoa học còn chỉ bậy chỉ bạ,249
0, username  đúm !!!,250
2," username  giảm vậy mất nước thôi xàm xí đú ghê",251
1," username  4 ngày 4 ký thì 1 là nổ 2 là hại sức khoẻ vcl, nghe tham khảo thui anh chị em ơi",252
4,Dú chị là dú silicon phải khum chứ ốm như cái que thì dú đâu ra mà có khe huhu :(((( giảm cân ốm phái lắm có điều cái dú mất tiêuuuuuu :((((,253
0, username  chuẩn luôn từ sau khi tôi tự dưng tuột 7-8kg thì dú tuột tận mấy size,254
0," username  t giảm 5 cân, tự nhìn thì thấy cái dzú t nó vẫn vậy. Tại lép sẵn r mà hôm trc về nhà mẹ t sờ thử xong bảo gầy lép hết cả dzú. Trc béo nên dzú bé nhưng vẫn to hơn giờ",255
0,Chỉ ăn trái cây trừ chuối là k tối ưu rồi,256
2,"để ý mấy bạn nữ nam toàn chửi chị NP không biết bằng cái móng dò của chị ấy hem mà nói ng ta người ta là diễn viên quốc dân ai ai cũng biết nội cách chị giảm cân chị ấy cũng tốn 1 mớ tiền anti fan có tuổi để bú fame theo à",257
0, username  diễn viên quốc dân,258
0, username  chứ có diễn viên nào dc đóng chung vs diễn viên hàn quốc ko?,259
0," username  vậy là cứ đóng chung với diễn viên Hàn Quốc thì được gọi là diễn viên quốc dân đó ha?! Đó giờ đâu biết đâu,bạn nói mới biết luôn í",260
2, username  phèn ỉa chứ quốc dân gì,261
0, username  tiêu chí diễn viên quốc dân này mình mới nghe lần đầu luôn,262
4, username  nhìn cái miệng xệ xệ khóc chán đời phải biết,263
0, username  theo nỗi k,264
0,"Cái này là giảm nc thôi í. Trc t theo 1 tuần xuống đc 3kg nhưng mà mệt lắm, ngồi ko thì đc chứ phải hoạt động nhiều thì ói ẻ. Chưa kể luôn trong tình trạng thèm thuồng đủ thứ cầm dao gọt táo rơi cả dao vì tụt huyết áp",265
4,Òh hay quá ! nhìn có khác gì bộ xươg di động ko?,266
4," username  nhìn như cây mắc áo v, thà có da vó thịt mà khoẻ khoắn chứ v thì mình chịu",267
0,"Cắt cơm bớt xuống 9 kg lên ko nổi luôn , loay hoay xuống ký nữa",269
0,"Cơ thể của người ta và người ta có quyền lựa chọn gầy béo mà các bạn ? Làm như NP kề dao vào cổ bắt các bạn thực hiện chế độ không bằng. Kể cả NP có gầy ntn nma ngta tự tin với vóc dáng đó, vui vẻ khi trong hình dáng đấy là được. Ác mồm ác miệng vừa vừa hai phải thôi",270
0,Mấy chị mà học theo coi chừng ăn Tết trong viện à nha.,271
-1,"Cảnh giác lừa đảo chị ngân q4 làm giả bill ck lừa đảo 0938999936",272
0, username  này nhịn đói chứ giảm cân gì,275
0, username  nè nè triển nà,276
0, username  mai cho e ăn bữa nữa đi r e cố gắng giảm cân kkkk,277
4,làm như mập lắm vậy mà kiêng ? ốm nhách nhìn như bộ xương khô mà giảm với chả giám,278
1,"trời má, t nè mn làm theo nó rụng tóc kinh khủng, mệt ng vl ta nói mún xĩu lun rồi giảm 1kg mai ăn lại rất ít nó cũng lên lại cân như trước",280
4,Ốm nhách ôm nhơ nhìn da bọc xương,281
0,"Hay vậy, đáng học hỏi :))",282
